season_id,team_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus
21983,1610612754,42.03658536585366,86.9390243902439,0.48519512195121955,0.5853658536585366,3.8,0.26075000000000004,19.804878048780488,25.841463414634145,0.7623048780487806,16.333333333333332,26.0,41.666666666666664,26.555555555555557,12.0,5.0,20.75,25.265822784810126,104.46341463414635,-4.817073170731708
21983,1610612755,41.26829268292683,83.32926829268293,0.4969878048780488,0.35365853658536583,1.2839506172839505,0.24864000000000006,24.890243902439025,33.02439024390244,0.7561951219512194,12.91304347826087,29.571428571428573,43.451219512195124,24.75609756097561,9.657142857142857,7.8765432098765435,19.71794871794872,24.914634146341463,107.78048780487805,2.1951219512195124
21983,1610612756,44.84146341463415,88.04878048780488,0.5101951219512194,0.9024390243902439,4.5,0.0835,20.402439024390244,26.890243902439025,0.7594999999999997,,,40.525,27.28205128205128,,6.0,21.0,26.3125,110.98780487804878,0.8902439024390244
21983,1610612757,44.292682926829265,87.67073170731707,0.5056585365853657,0.3048780487804878,1.0,0.0,24.24390243902439,32.146341463414636,0.7608414634146341,,,42.111111111111114,25.395061728395063,12.0,2.0,16.0,25.91358024691358,113.13414634146342,3.548780487804878
21983,1610612758,42.8780487804878,88.17073170731707,0.4876097560975608,0.6341463414634146,3.0,0.1665,23.646341463414632,30.426829268292682,0.7773170731707315,10.0,,41.7375,27.164556962025316,13.0,5.5,15.0,26.71604938271605,110.03658536585365,-1.475609756097561
21983,1610612759,47.670731707317074,94.1951219512195,0.5072560975609758,0.9634146341463414,3.5,0.35,23.963414634146343,31.804878048780488,0.7527195121951221,26.0,25.0,46.2,28.6625,7.0,3.0,18.5,26.170731707317074,120.26829268292683,-0.2682926829268293
21983,1610612760,42.19512195121951,86.3780487804878,0.4895609756097561,0.32926829268292684,3.0,0.25,23.390243902439025,30.0,0.7820731707317071,,,41.4,27.27848101265823,,8.0,21.0,23.0,108.10975609756098,-0.17073170731707318
21983,1610612762,43.98780487804878,88.3170731707317,0.49867073170731707,1.2317073170731707,4.0,0.2145,25.76829268292683,33.02439024390244,0.7801463414634144,7.0,,44.743589743589745,27.0625,7.0,6.0,25.0,24.234567901234566,114.97560975609755,1.1341463414634145
21983,1610612764,40.78048780487805,84.21951219512195,0.48507317073170725,0.8658536585365854,2.6666666666666665,0.22216666666666665,20.29268292682927,26.853658536585368,0.7509634146341463,15.0,,41.2,27.0875,10.0,2.5,19.4,24.308641975308642,102.71951219512195,-2.8902439024390243
21983,1610612765,46.31707317073171,96.36585365853658,0.48130487804878036,0.3902439024390244,1.3333333333333333,0.4443333333333333,24.073170731707318,31.085365853658537,0.7778048780487803,16.5,,47.1875,27.3625,10.0,7.0,16.166666666666668,26.682926829268293,117.09756097560975,3.5853658536585367
21984,1610612737,42.0,86.82926829268293,0.484621951219512,0.8902439024390244,3.6,0.19060000000000002,21.73170731707317,28.914634146341463,0.7530487804878049,,,48.47560975609756,24.48780487804878,6.0,3.6,19.25,24.987654320987655,106.6219512195122,-1.451219512195122
21984,1610612738,45.3780487804878,89.32926829268293,0.5086097560975609,1.3414634146341464,4.6,0.2238,22.682926829268293,28.134146341463413,0.806792682926829,11.0,,51.4875,27.825,10.166666666666666,5.833333333333333,15.666666666666666,21.74074074074074,114.78048780487805,6.646341463414634
21984,1610612739,42.31707317073171,89.8048780487805,0.472109756097561,1.170731707317073,4.5,0.25,22.76829268292683,30.365853658536587,0.7566341463414639,15.0,,52.707317073170735,25.548780487804876,8.0,5.833333333333333,15.666666666666666,26.536585365853657,108.57317073170732,-2.7560975609756095
21984,1610612741,42.109756097560975,84.2560975609756,0.502329268292683,0.35365853658536583,3.0,0.1125,24.158536585365855,30.804878048780488,0.7845731707317071,,,47.641975308641975,24.296296296296298,6.75,4.4,16.8,25.333333333333332,108.73170731707317,-0.8414634146341463
21984,1610612742,43.41463414634146,88.78048780487805,0.4904756097560975,1.853658536585366,5.5,0.55,22.48780487804878,28.341463414634145,0.7928658536585366,11.0,,48.146341463414636,26.24390243902439,8.0,4.0,20.0,21.975609756097562,111.17073170731707,2.1707317073170733
21984,1610612743,47.26829268292683,97.26829268292683,0.48654878048780503,0.8902439024390244,6.0,0.3,24.585365853658537,31.317073170731707,0.7806341463414632,,,50.426829268292686,27.658536585365855,14.0,4.0,23.0,26.353658536585368,120.01219512195122,2.4390243902439024
21984,1610612744,42.65853658536585,92.21951219512195,0.4643048780487804,1.3658536585365855,3.5,0.25,23.70731707317073,30.865853658536587,0.7634634146341465,,,48.51219512195122,21.451219512195124,19.0,2.5,16.0,26.01219512195122,110.39024390243902,-7.341463414634147
21984,1610612745,45.707317073170735,90.73170731707317,0.5045365853658539,0.5,3.0,0.0,19.28048780487805,27.573170731707318,0.7025975609756099,,,52.890243902439025,27.304878048780488,,5.0,17.0,24.817073170731707,111.1951219512195,1.7195121951219512
21984,1610612746,43.01219512195122,86.79268292682927,0.49640243902439024,0.6829268292682927,7.0,0.143,20.414634146341463,26.926829268292682,0.7636829268292682,,,49.93827160493827,23.585365853658537,,6.0,28.0,22.475609756097562,107.1219512195122,-4.487804878048781
21984,1610612747,48.19512195121951,88.46341463414635,0.544987804878049,1.0975609756097562,3.0,0.5,20.75609756097561,27.21951219512195,0.7657926829268292,,,49.81707317073171,31.341463414634145,,8.0,14.0,23.524390243902438,118.2439024390244,7.353658536585366
21984,1610612749,43.46341463414634,88.51219512195122,0.4923048780487804,1.0853658536585367,3.1666666666666665,0.3638333333333334,22.841463414634145,30.158536585365855,0.7579756097560977,17.0,,50.160493827160494,26.317073170731707,9.333333333333334,4.0,16.833333333333332,27.390243902439025,110.85365853658537,6.853658536585366
21984,1610612751,44.46341463414634,90.95121951219512,0.4909634146341463,0.6341463414634146,4.0,0.028599999999999997,19.890243902439025,27.28048780487805,0.7242195121951223,22.0,,49.74074074074074,26.17283950617284,8.25,4.0,17.8,24.5609756097561,109.45121951219512,0.23170731707317074
21984,1610612752,41.890243902439025,86.59756097560975,0.48398780487804893,0.6219512195121951,3.1666666666666665,0.24983333333333332,20.804878048780488,28.658536585365855,0.7237804878048781,16.0,,47.22222222222222,24.358024691358025,8.0,3.5,20.333333333333332,29.20731707317073,105.20731707317073,-4.634146341463414
